Config(simulationDelay=10, popSize=1000, elitismPercentage=0.15, tournamentSize=3, tournamentAmount=36, maxGenerations=2000, maxStagnation=100, crossoverSwapAmount=2, crossoverChance=0.73, mutationChance=0.45), Dimensions(width=800, height=550, doorX=300, doorHeight=350, doorWidth=250)
0,230,101
1,85,216
2,85,312
3,77,357
4,60,399
5,60,437
6,1,500
7,1,547
8,1,574
9,1,604
10,1,645
11,1,688
12,1,732
13,1,773
14,1,812
15,1,850
16,1,888
17,1,917
18,1,949
19,1,980
20,1,1009
21,1,1042
22,1,1071
23,1,1100
24,1,1126
25,1,1151
26,1,1176
27,1,1203
28,1,1229
29,1,1253
30,1,1277
31,1,1301
32,1,1329
33,1,1369
34,1,1406
35,1,1427
36,1,1447
37,1,1468
38,1,1492
39,1,1524
40,1,1567
41,1,1589
42,1,1630
43,1,1661
44,1,1706
